,B1,B2,B3,B4,B5,B6,B7,CMANAME,CMAPUID,CMATYPE,CMAUID,CTNAME,CTUID,PRNAME,PRUID,UniqueID,ndvi,pixel_qa,radsat_qa,sr_atmos_opacity,sr_cloud_qa
231,556.323002258421,805.2642317008276,674.54291978779,3546.82003107331,1947.8649361003895,2988.3014378079965,1053.6109002183675,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0135.03,5050135.03,Ontario,35,143,0.6651210591283759,66.49268816170938,0.0,233.96122421013098,0.5019104924923963
232,522.87080979066,745.522846902321,631.6157439484817,3141.5047684483247,1722.1264786345105,2985.889671953562,969.009761089578,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0136.01,5050136.01,Ontario,35,144,0.6576381977920905,66.30979210937527,0.0,203.21498169252135,0.7003709813175781
233,699.1173131436877,932.303863192832,850.7569930152956,2738.7294981553,1749.9174774338476,2995.3956615052984,1159.377092206664,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0136.02,5050136.02,Ontario,35,145,0.5211363847474441,67.78174100084047,0.0,258.0898811982735,0.6225552342559227
234,670.6688622702501,918.6626502362972,834.5058994787846,2952.285203696254,1805.9646045743034,3008.3189900416455,1123.7538309713232,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0171.07,5050171.07,Ontario,35,153,0.5403582646062968,66.23545822613364,0.0,242.25992435007345,0.1553804346253245
235,525.5457883004926,768.5704832236111,635.6124866564351,3279.1802784546435,1785.4188630147198,2975.767544556963,964.346681224266,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0141.13,5050141.13,Ontario,35,154,0.6611656804705422,66.64538401887086,0.0,190.34571270047778,1.407978883910175
236,402.8309626013406,646.7397188366652,459.9413351000666,4155.5966136654515,1900.3580958269715,2944.1147676300543,858.7586514893832,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0141.14,5050141.14,Ontario,35,155,0.7896052936405188,66.59968029417755,0.0023777215559399197,226.56503692696947,0.4351557249597479
237,430.928727610741,659.8128190838048,496.0073173162581,3642.906918041987,1668.2682429491367,2952.7953792258086,784.1671612677528,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0126.05,5050126.05,Ontario,35,156,0.7353868200914457,66.419982426237,0.0,187.1268097518113,0.49300303879652324
238,395.15828364348476,679.5242577118412,471.62280781076845,4064.010983213104,1883.906106242223,2947.661804540418,837.2106164034303,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0126.06,5050126.06,Ontario,35,157,0.7805615375676936,66.31754363301359,0.0,163.75639554253152,0.23334398520522975
239,562.0758604546896,829.1865369664821,689.518170611794,3804.2415572731716,1955.911529456943,2970.6554791432745,1064.5020658038568,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0141.12,5050141.12,Ontario,35,158,0.6713167126542088,66.92344327365467,0.0,243.41442860939154,0.5087286336893541
240,448.7815921788261,718.9635575436189,540.422774772177,4072.902835729074,1978.1617847953878,2956.014555383938,955.6142104776652,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0141.15,5050141.15,Ontario,35,159,0.7530117702056741,66.57065355619861,0.008022596892874219,229.21284343705136,0.35300928687615274
